Data_incidente;Latitudine;Longitudine;Centro_abitato;Tipo_di_strada;Caratteristiche_della_strada;Stato_fondo_stradale;Tipo_pavimentazione;Condizioni_meteo;Condizioni_traffico;Danni_a_cose;Incidente_con_lesioni;Inviata_ore;Sul_posto_ore;DIFF. Intervento
09/08/2023;4.113.424;1.681.922;no;Altra strada;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;09:40;10:05;25
09/08/2023;4.112.645.117;1.687.254.361;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;10:15;10:35;20
09/08/2023;4.112.144;1.685.994;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;10:15;10:40;25
09/08/2023;4.111.332;1.683.165;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;si;si;11:20;11:35;15
09/08/2023;4.113.551;1.683.379;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;13:05;13:25;20
09/08/2023;4.111.909;1.678.878;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;15:35;15:50;15
09/08/2023;411.059.827;169.005.115;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;16:30;16:45;15
09/08/2023;4.110.694;1.687.276;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;18:30;18:45;15
10/08/2023;4.110.658;1.693.586;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;01:30;01:40;10
10/08/2023;4.111.814;1.689.098;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;02:10;02:15;5
10/08/2023;4.112.033;1.684.736;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;09:20;09:35;15
10/08/2023;41.106.065;168.817.203;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;13:15;13:45;30
10/08/2023;4.112.275.715;168.594.003;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;15:30;15:45;15
10/08/2023;4.111.509;1.686.881;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;16:35;16:50;15
10/08/2023;411.038.498;168.736.009;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;18:15;18:40;25
10/08/2023;4.112.508;1.684.788;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Intenso;no;si;19:30;19:45;15
11/08/2023;411.209;1.687.256;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;00:23;00:30;7
11/08/2023;41.124;1.683.154;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;07:25;07:50;25
11/08/2023;41.137;1.677.791;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;no;09:35;09:45;10
11/08/2023;4.112.004;1.687.265;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
11/08/2023;4.112.408.637;1.687.577.082;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;10:50;11:10;20
11/08/2023;4.111.043;1.686.795;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;12:25;12:35;10
11/08/2023;4.111.808;1.679.517;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;13:40;13:55;15
11/08/2023;4.111.341;1.684.674;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;no;si;14:00;14:10;10
11/08/2023;411.352;168.291;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;15:15;15:30;15
11/08/2023;4.110.732;1.686.689;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;20:40;20:50;10
12/08/2023;4.112.578;1.686.514;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
12/08/2023;4.110.247;1.687.136;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;12:10;12:20;10
12/08/2023;4.113.189;1.677.441;si;Provinciale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;14:20;14:40;20
12/08/2023;410.917.234;168.928.984;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;18:30;18:40;10
12/08/2023;4.112.667;1.678.362;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;si;19:50;19:55;5
12/08/2023;411.643.203;167.460.461;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;20:50;21:10;20
13/08/2023;4.110.132;168.796;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;no;03:30;03:35;5
13/08/2023;4.113.707.786;168.153.638;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;11:47;12:00;13
13/08/2023;410.861;1.699.377;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;12:45;13:00;15
13/08/2023;411.136.637;168.797.229;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;14:25;14:30;5
13/08/2023;4.111.808;1.685.759;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Scarso;si;no;16:50;17:00;10
13/08/2023;4.110.136;1.681.172;no;Comunale extraurbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;21:15;21:30;15
13/08/2023;4.111.345;1.685.274;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;si;no;20:30;20:35;5
14/08/2023;4.110.784;1.685.663;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;06:20;06:30;10
14/08/2023;4.110.784;1.685.663;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;06:10;06:20;10
14/08/2023;4.110.202;1.691.079;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;08:15;08:29;14
14/08/2023;411.634;1.674.653;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;12:10;12:19;9
15/08/2023;4.112.511;1.686.278;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;00:15;00:30;15
15/08/2023;4.111.957;1.686.528;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;00:00;00:00;0
15/08/2023;4.113.884.886;1.684.354.564;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;12:50;13:05;15
15/08/2023;4.112.861;1.685.278;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;13:23;13:32;9
15/08/2023;4.110.103;1.686.314;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;18:15;18:25;10
15/08/2023;4.109.471;1.694.598;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
15/08/2023;4.109.215.794;1.687.015.273;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;20:20;20:30;10
15/08/2023;4.111.387;1.688.046;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;22:50;22:57;7
16/08/2023;4.112.373;1.681.409;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;01:15;01:20;5
16/08/2023;4.109.344;1.689.143;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;no;no;08:15;08:30;15
16/08/2023;4.111.256;1.689.425;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;08:05;08:10;5
16/08/2023;4.109.396;1.695.871;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;12:25;12:30;5
16/08/2023;411.208.175;168.600.582;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;16:35;16:50;15
16/08/2023;411.205.938;168.690.557;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;19:07;19:20;13
16/08/2023;4.112.645;1.680.102;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;si;si;22:55;23:18;23
17/08/2023;4.116.265;1.674.886;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;10:23;10:35;12
17/08/2023;4.111.068;1.686.801;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
17/08/2023;4.112.798;1.685.601;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;15:30;15:40;10
17/08/2023;4.109.626;1.689.977;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;18:15;18:30;15
17/08/2023;4.115.083;1.676.215;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;18:40;18:50;10
18/08/2023;410.869;1.699.884;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;01:20;01:30;10
18/08/2023;4.110.553.769;1.693.757.167;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;01:20;01:35;15
18/08/2023;4.112.858;1.686.352;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;09:15;09:23;8
18/08/2023;4.112.309;1.680.335;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;09:50;10:00;10
18/08/2023;4.109.096;1.696.946;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;10:00;10:20;20
18/08/2023;41.116;1.690.492;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;no;10:15;10:20;5
18/08/2023;410.940.596;168.576.774;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;17:00;17:10;10
18/08/2023;4.110.682;1.691.718;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;17:46;17:49;3
18/08/2023;4.116.405;1.675.255;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;21:48;22:03;15
18/08/2023;4.110.607;1.688.172;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;no;23:25;23:35;10
19/08/2023;4.113.543.992;1.682.656.273;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;09:40;10:10;30
19/08/2023;4.109.005;1.688.377;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;09:50;10:00;10
19/08/2023;4.111.537;1.687.271;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
19/08/2023;4.111.814;1.689.098;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Scarso;no;si;13:10;13:15;5
19/08/2023;4.115.696;16.766;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;17:15;17:20;5
19/08/2023;4.108.495;1.700.072;si;Strada Urbana;Incrocio;Sdrucciolevole (sabbia);Asfaltata;Sereno;Normale;no;no;19:40;19:45;5
19/08/2023;4.112.076;1.687.866;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;21:15;21:20;5
19/08/2023;4.110.749;1.685.619;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;21:40;21:45;5
19/08/2023;4.112.861;1.685.278;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;22:50;23:00;10
20/08/2023;4.111.993;168.806;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;si;no;00:50;00:55;5
20/08/2023;4.110.598;1.690.051;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;si;01:07;01:13;6
20/08/2023;411.127;1.687.776;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;13:30;13:35;5
20/08/2023;4.109.116;1.696.845;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;14:45;14:50;5
20/08/2023;4.116.058;1.675.194;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;18:30;18:45;15
20/08/2023;411.279;1.678.661;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;18:40;19:00;20
20/08/2023;4.108.344;1.701.052;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;19:50;20:05;15
20/08/2023;4.112.538;1.687.346;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Intenso;no;no;21:30;21:40;10
20/08/2023;4.112.077;1.688.441;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;22:55;23:00;5
21/08/2023;4.111.111;1.687.014;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;09:40;09:50;10
21/08/2023;4.112.669.352;1.686.392.694;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;09:40;09:55;15
21/08/2023;4.112.842;1.679.655;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Scarso;no;no;00:00;00:00;0
21/08/2023;4.106.741;1.686.205;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;12:25;12:35;10
21/08/2023;410.962.608;168.997.653;si;Statale entro l'abitato;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;17:10;17:20;10
21/08/2023;411.245;168.585;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;18:20;18:38;18
21/08/2023;4.111.812;168.644;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;19:40;19:45;5
21/08/2023;4.112.319;1.687.356;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;20:50;20:58;8
22/08/2023;411.125;1.683.022;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;no;07:20;07:30;10
22/08/2023;4.115.236;1.677.531;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;09:20;09:30;10
22/08/2023;4.113.035;1.683.058;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;si;00:00;00:00;0
22/08/2023;4.110.005;1.686.733;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;si;no;13:05;13:10;5
22/08/2023;407.989.533;171.202.052;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;13:30;13:40;10
22/08/2023;411.170.807;1.687.132.753;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;14:20;14:25;5
22/08/2023;411.248.489;168.733.906;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;14:50;14:55;5
22/08/2023;4.111.383;1.687.594;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;16:50;17:00;10
22/08/2023;4.113.647;1.683.533;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;17:31;17:48;17
22/08/2023;4.111.336;1.689.739;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
23/08/2023;411.047.988;168.623.817;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;00:35;00:45;10
23/08/2023;4.109.235;1.685.849;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Scarso;si;si;01:10;01:20;10
23/08/2023;4.112.454.648;1.686.700.057;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;03:20;03:30;10
23/08/2023;4.110.796;1.682.278;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;09:38;09:42;4
23/08/2023;4.116.019;1.677.454;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;11:00;11:05;5
23/08/2023;4.111.714;1.687.187;no;Comunale extraurbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;11:35;11:45;10
23/08/2023;4.112.373;1.681.629;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
23/08/2023;4.113.407;1.681.896;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;12:50;13:00;10
23/08/2023;4.111.707;1.687.085;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;13:10;13:25;15
23/08/2023;411.691;167.343;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;15:10;15:30;20
23/08/2023;4.112.552.577;16.868.574;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;15:30;15:45;15
23/08/2023;411.268;1.677.924;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Normale;no;si;17:00;17:10;10
23/08/2023;4.111.252;1.686.442;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Scarso;no;si;18:45;18:50;5
23/08/2023;4.108.863;1.698.109;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;si;18:55;19:10;15
23/08/2023;4.110.813;1.689.871;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;20:00;20:10;10
24/08/2023;411.319;1.686.872;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;11:00;11:15;15
24/08/2023;411.237.309;168.642.207;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;11:05;11:15;10
24/08/2023;4.112.606;1.686.926;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Intenso;no;no;11:15;11:20;5
24/08/2023;4.113.394;1.678.876;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;13:30;13:35;5
24/08/2023;411.208.175;168.600.582;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;15:00;15:10;10
24/08/2023;4.112.242;1.679.078;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;15:27;15:33;6
24/08/2023;4.109.722;168.275;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;18:00;18:20;20
24/08/2023;4.109.256;1.696.161;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;18:20;18:30;10
24/08/2023;4.110.998;16.89;si;Strada Urbana;Cavalcavia;Asciutto;Asfaltata;Sereno;Normale;no;si;18:20;18:40;20
24/08/2023;4.116.352;1.674.565;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Intenso;no;si;20:45;21:10;25
24/08/2023;4.107.093;1.688.484;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Scarso;no;si;00:10;00:20;10
25/08/2023;4.112.317.106;16.877.295;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;01:38;01:50;12
25/08/2023;4.112.481;1.685.605;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;11:38;11:52;14
25/08/2023;4.119.959;1.659.882;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;12:00;12:10;10
25/08/2023;4.112.532;1.685.577;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;no;si;10:12;10:23;11
25/08/2023;411.322;1.682.857;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;si;no;17:20;17:30;10
25/08/2023;4.112.183;1.678.857;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;20:00;20:15;15
25/08/2023;4.110.751;1.686.552;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;22:40;22:55;15
25/08/2023;411.303;1.686.786;si;Strada Urbana;Pianeggiante;Asciutto;Asfaltata;Sereno;Scarso;no;no;23:15;23:40;25
26/08/2023;4.109.420.243;1.685.461.235;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;02:10;02:20;10
26/08/2023;4.110.256;1.687.159;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;si;08:20;08:25;5
26/08/2023;4.110.713;1.686.533;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;09:05;09:08;3
26/08/2023;4.109.626;1.689.977;no;Statale;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;si;09:33;09:48;15
26/08/2023;4.113.399;168.191;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;10:50;11:10;20
26/08/2023;4.112.009;1.686.092;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;12:50;12:55;5
26/08/2023;4.111.241;1.689.389;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;13:15;13:20;5
26/08/2023;4.111.753;1.687.421;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;16:15;16:25;10
26/08/2023;4.112.518;1.687.387;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;16:30;16:40;10
26/08/2023;4.109.358;1.694.928;si;Statale entro l'abitato;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Intenso;no;no;20:50;21:05;15
26/08/2023;4.111.722;1.687.299;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;22:45;22:55;10
27/08/2023;4.110.754;1.687.406;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:22;00:33;11
27/08/2023;4.112.177;1.686.558;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;no;03:55;04:12;17
27/08/2023;4.110.307;1.688.724;si;Strada Urbana;Rotatoria;Asciutto;Asfaltata;Sereno;Normale;no;no;11:00;11:15;15
27/08/2023;4.111.625;168.881;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;no;13:02;13:10;8
27/08/2023;4.112.816;1.683.853;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;14:10;14:20;10
27/08/2023;4.116.257.954;1.674.918.381;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;19:40;20:05;25
27/08/2023;4.110.752;168.854;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;20:40;20:45;5
27/08/2023;4.106.826.556;1.686.562.686;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;21:30;21:45;15
27/08/2023;4.107.417;168.564;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;22:30;22:35;5
28/08/2023;4.111.314;1.686.878;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Scarso;no;si;00:45;00:55;10
28/08/2023;4.107.673;1.686.397;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;00:00;00:00;0
28/08/2023;4.106.746;1.686.276;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;12:15;12:25;10
28/08/2023;4.109.053;168.389;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;no;17:13;17:21;8
28/08/2023;4.110.249;1.686.492;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;18:20;18:30;10
28/08/2023;4.110.678;1.688.566;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Nuvoloso;Normale;no;si;18:40;18:50;10
28/08/2023;4.111.409;1.686.621;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;20:53;21:05;12
29/08/2023;411.169.597;168.686.443;si;Strada Urbana;Intersezione semaforizzata;Asciutto;Asfaltata;Sereno;Normale;no;si;08:55;09:00;5
29/08/2023;4.111.867;1.678.751;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;09:25;09:35;10
29/08/2023;4.112.868;168.018;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;no;si;10:50;11:00;10
29/08/2023;4.108.706;1.699.087;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;11:10;11:25;15
29/08/2023;4.111.909.148;1.685.810.168;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;no;17:10;17:20;10
29/08/2023;411.072;1.686.772;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;18:00;18:12;12
29/08/2023;411.114;1.688.208;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Intenso;no;no;19:00;19:10;10
29/08/2023;4.112.967;1.687.176;si;Strada Urbana;Curva a visuale libera;Asciutto;Asfaltata;Sereno;Normale;no;no;19:00;19:30;30
29/08/2023;4.111.816;1.686.098;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;20:35;20:40;5
29/08/2023;4.113.652;1.681.103;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;21:10;21:30;20
29/08/2023;4.112.044;1.685.301;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;si;21:40;21:50;10
29/08/2023;4.112.278;1.687.826;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Sereno;Normale;no;si;21:40;21:46;6
29/08/2023;4.111.571;1.683.556;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;no;23:20;23:30;10
30/08/2023;4.110.255;1.686.303;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Scarso;no;si;00:12;00:20;8
30/08/2023;4.110.925;1.682.485;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;09:55;10:30;35
30/08/2023;4.110.251;1.686.492;si;Strada Urbana;Incrocio;Asciutto;Asfaltata;Sereno;Normale;no;no;09:50;10:10;20
30/08/2023;4.111.164;1.685.297;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Normale;no;si;10:15;10:30;15
30/08/2023;4.111.784;1.685.593;si;Strada Urbana;Rettilineo;Asciutto;Asfaltata;Sereno;Scarso;no;si;11:00;11:15;15
30/08/2023;4.110.004;1.686.731;si;Strada Urbana;Intersezione stradale segnalata;Asciutto;Asfaltata;Nuvoloso;Scarso;no;si;12:00;12:05;5
