NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore0
Casamassima - LaPenna;05/02/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;06/02/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;07/02/2023;Bari;Casamassima;O3;65
Casamassima - LaPenna;08/02/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;09/02/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;10/02/2023;Bari;Casamassima;O3;78
Casamassima - LaPenna;11/02/2023;Bari;Casamassima;O3;89
Casamassima - LaPenna;12/02/2023;Bari;Casamassima;O3;77
Casamassima - LaPenna;13/02/2023;Bari;Casamassima;O3;82
Casamassima - LaPenna;14/02/2023;Bari;Casamassima;O3;89
Casamassima - LaPenna;15/02/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;16/02/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;17/02/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;18/02/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;19/02/2023;Bari;Casamassima;O3;87
Casamassima - LaPenna;20/02/2023;Bari;Casamassima;O3;91
Casamassima - LaPenna;21/02/2023;Bari;Casamassima;O3;93
Casamassima - LaPenna;22/02/2023;Bari;Casamassima;O3;88
Casamassima - LaPenna;23/02/2023;Bari;Casamassima;O3;91
Casamassima - LaPenna;24/02/2023;Bari;Casamassima;O3;87
Casamassima - LaPenna;25/02/2023;Bari;Casamassima;O3;84
Casamassima - LaPenna;26/02/2023;Bari;Casamassima;O3;82
Casamassima - LaPenna;27/02/2023;Bari;Casamassima;O3;86
Casamassima - LaPenna;28/02/2023;Bari;Casamassima;O3;67
Casamassima - LaPenna;01/03/2023;Bari;Casamassima;O3;83
Casamassima - LaPenna;02/03/2023;Bari;Casamassima;O3;86
Casamassima - LaPenna;03/03/2023;Bari;Casamassima;O3;93
Casamassima - LaPenna;04/03/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;05/03/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;06/03/2023;Bari;Casamassima;O3;86
Casamassima - LaPenna;07/03/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;08/03/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;09/03/2023;Bari;Casamassima;O3;77
Casamassima - LaPenna;10/03/2023;Bari;Casamassima;O3;79
Casamassima - LaPenna;11/03/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;12/03/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;13/03/2023;Bari;Casamassima;O3;86
Casamassima - LaPenna;14/03/2023;Bari;Casamassima;O3;88
Casamassima - LaPenna;15/03/2023;Bari;Casamassima;O3;78
Casamassima - LaPenna;16/03/2023;Bari;Casamassima;O3;91
Casamassima - LaPenna;17/03/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;18/03/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;19/03/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;20/03/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;21/03/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;22/03/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;23/03/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;24/03/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;25/03/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;26/03/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;27/03/2023;Bari;Casamassima;O3;89
Casamassima - LaPenna;28/03/2023;Bari;Casamassima;O3;93
Casamassima - LaPenna;29/03/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;30/03/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;31/03/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;01/04/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;02/04/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;03/04/2023;Bari;Casamassima;O3;84
Casamassima - LaPenna;04/04/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;05/04/2023;Bari;Casamassima;O3;78
Casamassima - LaPenna;06/04/2023;Bari;Casamassima;O3;95
Casamassima - LaPenna;07/04/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;08/04/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;09/04/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;10/04/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;11/04/2023;Bari;Casamassima;O3;99
Casamassima - LaPenna;12/04/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;13/04/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;14/04/2023;Bari;Casamassima;O3;89
Casamassima - LaPenna;15/04/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;16/04/2023;Bari;Casamassima;O3;81
Casamassima - LaPenna;17/04/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;18/04/2023;Bari;Casamassima;O3;32
Casamassima - LaPenna;19/04/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;20/04/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;21/04/2023;Bari;Casamassima;O3;107
Casamassima - LaPenna;22/04/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;23/04/2023;Bari;Casamassima;O3;112
Casamassima - LaPenna;24/04/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;25/04/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;26/04/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;27/04/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;28/04/2023;Bari;Casamassima;O3;115
Casamassima - LaPenna;29/04/2023;Bari;Casamassima;O3;123
Casamassima - LaPenna;30/04/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;01/05/2023;Bari;Casamassima;O3;93
Casamassima - LaPenna;02/05/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;03/05/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;04/05/2023;Bari;Casamassima;O3;99
Casamassima - LaPenna;05/05/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;06/05/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;07/05/2023;Bari;Casamassima;O3;122
Casamassima - LaPenna;08/05/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;09/05/2023;Bari;Casamassima;O3;99
Casamassima - LaPenna;10/05/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;11/05/2023;Bari;Casamassima;O3;82
Casamassima - LaPenna;12/05/2023;Bari;Casamassima;O3;89
Casamassima - LaPenna;13/05/2023;Bari;Casamassima;O3;86
Casamassima - LaPenna;14/05/2023;Bari;Casamassima;O3;86
Casamassima - LaPenna;15/05/2023;Bari;Casamassima;O3;87
Casamassima - LaPenna;16/05/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;17/05/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;18/05/2023;Bari;Casamassima;O3;88
Casamassima - LaPenna;19/05/2023;Bari;Casamassima;O3;93
Casamassima - LaPenna;20/05/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;21/05/2023;Bari;Casamassima;O3;88
Casamassima - LaPenna;22/05/2023;Bari;Casamassima;O3;107
Casamassima - LaPenna;23/05/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;24/05/2023;Bari;Casamassima;O3;114
Casamassima - LaPenna;25/05/2023;Bari;Casamassima;O3;124
Casamassima - LaPenna;26/05/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;27/05/2023;Bari;Casamassima;O3;113
Casamassima - LaPenna;28/05/2023;Bari;Casamassima;O3;111
Casamassima - LaPenna;29/05/2023;Bari;Casamassima;O3;111
Casamassima - LaPenna;30/05/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;31/05/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;01/06/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;02/06/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;03/06/2023;Bari;Casamassima;O3;105
Casamassima - LaPenna;04/06/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;05/06/2023;Bari;Casamassima;O3;75
Casamassima - LaPenna;06/06/2023;Bari;Casamassima;O3;95
Casamassima - LaPenna;07/06/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;08/06/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;09/06/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;10/06/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;11/06/2023;Bari;Casamassima;O3;95
Casamassima - LaPenna;12/06/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;13/06/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;14/06/2023;Bari;Casamassima;O3;97
Casamassima - LaPenna;15/06/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;16/06/2023;Bari;Casamassima;O3;118
Casamassima - LaPenna;17/06/2023;Bari;Casamassima;O3;125
Casamassima - LaPenna;18/06/2023;Bari;Casamassima;O3;118
Casamassima - LaPenna;19/06/2023;Bari;Casamassima;O3;127
Casamassima - LaPenna;20/06/2023;Bari;Casamassima;O3;128
Casamassima - LaPenna;21/06/2023;Bari;Casamassima;O3;138
Casamassima - LaPenna;22/06/2023;Bari;Casamassima;O3;127
Casamassima - LaPenna;23/06/2023;Bari;Casamassima;O3;125
Casamassima - LaPenna;24/06/2023;Bari;Casamassima;O3;126
Casamassima - LaPenna;25/06/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;26/06/2023;Bari;Casamassima;O3;105
Casamassima - LaPenna;27/06/2023;Bari;Casamassima;O3;105
Casamassima - LaPenna;28/06/2023;Bari;Casamassima;O3;131
Casamassima - LaPenna;29/06/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;30/06/2023;Bari;Casamassima;O3;114
Casamassima - LaPenna;01/07/2023;Bari;Casamassima;O3;99
Casamassima - LaPenna;02/07/2023;Bari;Casamassima;O3;118
Casamassima - LaPenna;03/07/2023;Bari;Casamassima;O3;119
Casamassima - LaPenna;04/07/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;05/07/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;06/07/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;07/07/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;08/07/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;09/07/2023;Bari;Casamassima;O3;121
Casamassima - LaPenna;10/07/2023;Bari;Casamassima;O3;125
Casamassima - LaPenna;11/07/2023;Bari;Casamassima;O3;117
Casamassima - LaPenna;12/07/2023;Bari;Casamassima;O3;125
Casamassima - LaPenna;13/07/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;14/07/2023;Bari;Casamassima;O3;121
Casamassima - LaPenna;15/07/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;16/07/2023;Bari;Casamassima;O3;115
Casamassima - LaPenna;17/07/2023;Bari;Casamassima;O3;132
Casamassima - LaPenna;18/07/2023;Bari;Casamassima;O3;118
Casamassima - LaPenna;19/07/2023;Bari;Casamassima;O3;136
Casamassima - LaPenna;20/07/2023;Bari;Casamassima;O3;125
Casamassima - LaPenna;21/07/2023;Bari;Casamassima;O3;129
Casamassima - LaPenna;22/07/2023;Bari;Casamassima;O3;138
Casamassima - LaPenna;23/07/2023;Bari;Casamassima;O3;124
Casamassima - LaPenna;24/07/2023;Bari;Casamassima;O3;109
Casamassima - LaPenna;25/07/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;26/07/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;27/07/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;28/07/2023;Bari;Casamassima;O3;120
Casamassima - LaPenna;29/07/2023;Bari;Casamassima;O3;133
Casamassima - LaPenna;30/07/2023;Bari;Casamassima;O3;129
Casamassima - LaPenna;31/07/2023;Bari;Casamassima;O3;109
Casamassima - LaPenna;01/08/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;02/08/2023;Bari;Casamassima;O3;114
Casamassima - LaPenna;03/08/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;04/08/2023;Bari;Casamassima;O3;88
Casamassima - LaPenna;05/08/2023;Bari;Casamassima;O3;95
Casamassima - LaPenna;06/08/2023;Bari;Casamassima;O3;120
Casamassima - LaPenna;07/08/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;08/08/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;09/08/2023;Bari;Casamassima;O3;95
Casamassima - LaPenna;10/08/2023;Bari;Casamassima;O3;114
Casamassima - LaPenna;11/08/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;12/08/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;13/08/2023;Bari;Casamassima;O3;112
Casamassima - LaPenna;14/08/2023;Bari;Casamassima;O3;111
Casamassima - LaPenna;15/08/2023;Bari;Casamassima;O3;115
Casamassima - LaPenna;16/08/2023;Bari;Casamassima;O3;114
Casamassima - LaPenna;17/08/2023;Bari;Casamassima;O3;116
Casamassima - LaPenna;18/08/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;19/08/2023;Bari;Casamassima;O3;109
Casamassima - LaPenna;20/08/2023;Bari;Casamassima;O3;122
Casamassima - LaPenna;21/08/2023;Bari;Casamassima;O3;122
Casamassima - LaPenna;22/08/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;23/08/2023;Bari;Casamassima;O3;112
Casamassima - LaPenna;24/08/2023;Bari;Casamassima;O3;113
Casamassima - LaPenna;25/08/2023;Bari;Casamassima;O3;128
Casamassima - LaPenna;26/08/2023;Bari;Casamassima;O3;126
Casamassima - LaPenna;27/08/2023;Bari;Casamassima;O3;119
Casamassima - LaPenna;28/08/2023;Bari;Casamassima;O3;107
Casamassima - LaPenna;29/08/2023;Bari;Casamassima;O3;84
Casamassima - LaPenna;30/08/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;31/08/2023;Bari;Casamassima;O3;99
Casamassima - LaPenna;01/09/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;02/09/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;03/09/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;04/09/2023;Bari;Casamassima;O3;99
Casamassima - LaPenna;05/09/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;06/09/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;07/09/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;08/09/2023;Bari;Casamassima;O3;106
Casamassima - LaPenna;09/09/2023;Bari;Casamassima;O3;108
Casamassima - LaPenna;10/09/2023;Bari;Casamassima;O3;109
Casamassima - LaPenna;11/09/2023;Bari;Casamassima;O3;119
Casamassima - LaPenna;12/09/2023;Bari;Casamassima;O3;118
Casamassima - LaPenna;13/09/2023;Bari;Casamassima;O3;130
Casamassima - LaPenna;14/09/2023;Bari;Casamassima;O3;118
Casamassima - LaPenna;15/09/2023;Bari;Casamassima;O3;105
Casamassima - LaPenna;16/09/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;17/09/2023;Bari;Casamassima;O3;96
Casamassima - LaPenna;18/09/2023;Bari;Casamassima;O3;105
Casamassima - LaPenna;19/09/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;20/09/2023;Bari;Casamassima;O3;101
Casamassima - LaPenna;21/09/2023;Bari;Casamassima;O3;91
Casamassima - LaPenna;22/09/2023;Bari;Casamassima;O3;91
Casamassima - LaPenna;23/09/2023;Bari;Casamassima;O3;79
Casamassima - LaPenna;24/09/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;25/09/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;26/09/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;27/09/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;28/09/2023;Bari;Casamassima;O3;94
Casamassima - LaPenna;29/09/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;30/09/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;01/10/2023;Bari;Casamassima;O3;103
Casamassima - LaPenna;02/10/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;03/10/2023;Bari;Casamassima;O3;93
Casamassima - LaPenna;04/10/2023;Bari;Casamassima;O3;102
Casamassima - LaPenna;05/10/2023;Bari;Casamassima;O3;44
Casamassima - LaPenna;06/10/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;07/10/2023;Bari;Casamassima;O3;100
Casamassima - LaPenna;08/10/2023;Bari;Casamassima;O3;113
Casamassima - LaPenna;09/10/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;10/10/2023;Bari;Casamassima;O3;98
Casamassima - LaPenna;11/10/2023;Bari;Casamassima;O3;90
Casamassima - LaPenna;12/10/2023;Bari;Casamassima;O3;92
Casamassima - LaPenna;13/10/2023;Bari;Casamassima;O3;107
Casamassima - LaPenna;14/10/2023;Bari;Casamassima;O3;110
Casamassima - LaPenna;15/10/2023;Bari;Casamassima;O3;104
Casamassima - LaPenna;16/10/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;17/10/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;18/10/2023;Bari;Casamassima;O3;83
Casamassima - LaPenna;19/10/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;20/10/2023;Bari;Casamassima;O3;68
Casamassima - LaPenna;21/10/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;22/10/2023;Bari;Casamassima;O3;80
Casamassima - LaPenna;23/10/2023;Bari;Casamassima;O3;83
Casamassima - LaPenna;24/10/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;25/10/2023;Bari;Casamassima;O3;61
Casamassima - LaPenna;26/10/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;27/10/2023;Bari;Casamassima;O3;65
Casamassima - LaPenna;28/10/2023;Bari;Casamassima;O3;78
Casamassima - LaPenna;29/10/2023;Bari;Casamassima;O3;85
Casamassima - LaPenna;30/10/2023;Bari;Casamassima;O3;78
Casamassima - LaPenna;31/10/2023;Bari;Casamassima;O3;0
Casamassima - LaPenna;01/11/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;02/11/2023;Bari;Casamassima;O3;75
Casamassima - LaPenna;03/11/2023;Bari;Casamassima;O3;79
Casamassima - LaPenna;04/11/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;05/11/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;06/11/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;07/11/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;08/11/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;09/11/2023;Bari;Casamassima;O3;84
Casamassima - LaPenna;10/11/2023;Bari;Casamassima;O3;79
Casamassima - LaPenna;11/11/2023;Bari;Casamassima;O3;69
Casamassima - LaPenna;12/11/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;13/11/2023;Bari;Casamassima;O3;70
Casamassima - LaPenna;14/11/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;15/11/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;16/11/2023;Bari;Casamassima;O3;74
Casamassima - LaPenna;17/11/2023;Bari;Casamassima;O3;69
Casamassima - LaPenna;18/11/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;19/11/2023;Bari;Casamassima;O3;81
Casamassima - LaPenna;20/11/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;21/11/2023;Bari;Casamassima;O3;61
Casamassima - LaPenna;22/11/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;23/11/2023;Bari;Casamassima;O3;62
Casamassima - LaPenna;24/11/2023;Bari;Casamassima;O3;65
Casamassima - LaPenna;25/11/2023;Bari;Casamassima;O3;68
Casamassima - LaPenna;26/11/2023;Bari;Casamassima;O3;70
Casamassima - LaPenna;27/11/2023;Bari;Casamassima;O3;67
Casamassima - LaPenna;28/11/2023;Bari;Casamassima;O3;75
Casamassima - LaPenna;29/11/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;30/11/2023;Bari;Casamassima;O3;76
Casamassima - LaPenna;01/12/2023;Bari;Casamassima;O3;65
Casamassima - LaPenna;02/12/2023;Bari;Casamassima;O3;68
Casamassima - LaPenna;03/12/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;04/12/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;05/12/2023;Bari;Casamassima;O3;67
Casamassima - LaPenna;06/12/2023;Bari;Casamassima;O3;59
Casamassima - LaPenna;07/12/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;08/12/2023;Bari;Casamassima;O3;63
Casamassima - LaPenna;09/12/2023;Bari;Casamassima;O3;62
Casamassima - LaPenna;10/12/2023;Bari;Casamassima;O3;63
Casamassima - LaPenna;11/12/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;12/12/2023;Bari;Casamassima;O3;55
Casamassima - LaPenna;13/12/2023;Bari;Casamassima;O3;61
Casamassima - LaPenna;14/12/2023;Bari;Casamassima;O3;57
Casamassima - LaPenna;15/12/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;16/12/2023;Bari;Casamassima;O3;59
Casamassima - LaPenna;17/12/2023;Bari;Casamassima;O3;67
Casamassima - LaPenna;18/12/2023;Bari;Casamassima;O3;63
Casamassima - LaPenna;19/12/2023;Bari;Casamassima;O3;63
Casamassima - LaPenna;20/12/2023;Bari;Casamassima;O3;69
Casamassima - LaPenna;21/12/2023;Bari;Casamassima;O3;62
Casamassima - LaPenna;22/12/2023;Bari;Casamassima;O3;72
Casamassima - LaPenna;23/12/2023;Bari;Casamassima;O3;70
Casamassima - LaPenna;24/12/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;25/12/2023;Bari;Casamassima;O3;66
Casamassima - LaPenna;26/12/2023;Bari;Casamassima;O3;70
Casamassima - LaPenna;27/12/2023;Bari;Casamassima;O3;61
Casamassima - LaPenna;28/12/2023;Bari;Casamassima;O3;70
Casamassima - LaPenna;29/12/2023;Bari;Casamassima;O3;64
Casamassima - LaPenna;30/12/2023;Bari;Casamassima;O3;51
Casamassima - LaPenna;31/12/2023;Bari;Casamassima;O3;58
Casamassima - LaPenna;01/01/2024;Bari;Casamassima;O3;69
Casamassima - LaPenna;02/01/2024;Bari;Casamassima;O3;68
Casamassima - LaPenna;03/01/2024;Bari;Casamassima;O3;68
Casamassima - LaPenna;04/01/2024;Bari;Casamassima;O3;69
Casamassima - LaPenna;05/01/2024;Bari;Casamassima;O3;88
Casamassima - LaPenna;06/01/2024;Bari;Casamassima;O3;86
Casamassima - LaPenna;07/01/2024;Bari;Casamassima;O3;59
Casamassima - LaPenna;08/01/2024;Bari;Casamassima;O3;58
Casamassima - LaPenna;09/01/2024;Bari;Casamassima;O3;48
Casamassima - LaPenna;10/01/2024;Bari;Casamassima;O3;44
Casamassima - LaPenna;11/01/2024;Bari;Casamassima;O3;40
Casamassima - LaPenna;12/01/2024;Bari;Casamassima;O3;75
Casamassima - LaPenna;13/01/2024;Bari;Casamassima;O3;74
Casamassima - LaPenna;14/01/2024;Bari;Casamassima;O3;69
Casamassima - LaPenna;15/01/2024;Bari;Casamassima;O3;69
Casamassima - LaPenna;16/01/2024;Bari;Casamassima;O3;68
Casamassima - LaPenna;17/01/2024;Bari;Casamassima;O3;63
Casamassima - LaPenna;18/01/2024;Bari;Casamassima;O3;76
Casamassima - LaPenna;19/01/2024;Bari;Casamassima;O3;73
Casamassima - LaPenna;20/01/2024;Bari;Casamassima;O3;70
Casamassima - LaPenna;21/01/2024;Bari;Casamassima;O3;79
Casamassima - LaPenna;22/01/2024;Bari;Casamassima;O3;72
Casamassima - LaPenna;23/01/2024;Bari;Casamassima;O3;59
Casamassima - LaPenna;24/01/2024;Bari;Casamassima;O3;78
Casamassima - LaPenna;25/01/2024;Bari;Casamassima;O3;71
Casamassima - LaPenna;26/01/2024;Bari;Casamassima;O3;77
Casamassima - LaPenna;27/01/2024;Bari;Casamassima;O3;78
Casamassima - LaPenna;28/01/2024;Bari;Casamassima;O3;71
Casamassima - LaPenna;29/01/2024;Bari;Casamassima;O3;74
Casamassima - LaPenna;30/01/2024;Bari;Casamassima;O3;72
Casamassima - LaPenna;31/01/2024;Bari;Casamassima;O3;78
Casamassima - LaPenna;01/02/2024;Bari;Casamassima;O3;85
Casamassima - LaPenna;02/02/2024;Bari;Casamassima;O3;74
Casamassima - LaPenna;03/02/2024;Bari;Casamassima;O3;79
Casamassima - LaPenna;04/02/2024;Bari;Casamassima;O3;93
Casamassima - LaPenna;05/02/2024;Bari;Casamassima;O3;78
Casamassima - LaPenna;06/02/2024;Bari;Casamassima;O3;84
Casamassima - LaPenna;07/02/2024;Bari;Casamassima;O3;64
Casamassima - LaPenna;08/02/2024;Bari;Casamassima;O3;71
Casamassima - LaPenna;09/02/2024;Bari;Casamassima;O3;79
Casamassima - LaPenna;10/02/2024;Bari;Casamassima;O3;79
Casamassima - LaPenna;11/02/2024;Bari;Casamassima;O3;78
Casamassima - LaPenna;12/02/2024;Bari;Casamassima;O3;68
Casamassima - LaPenna;13/02/2024;Bari;Casamassima;O3;56
Casamassima - LaPenna;14/02/2024;Bari;Casamassima;O3;80
Casamassima - LaPenna;15/02/2024;Bari;Casamassima;O3;84
Casamassima - LaPenna;16/02/2024;Bari;Casamassima;O3;84
Casamassima - LaPenna;17/02/2024;Bari;Casamassima;O3;87
Casamassima - LaPenna;18/02/2024;Bari;Casamassima;O3;96
Casamassima - LaPenna;19/02/2024;Bari;Casamassima;O3;98
Casamassima - LaPenna;20/02/2024;Bari;Casamassima;O3;82
Casamassima - LaPenna;21/02/2024;Bari;Casamassima;O3;79
Casamassima - LaPenna;22/02/2024;Bari;Casamassima;O3;84
Casamassima - LaPenna;23/02/2024;Bari;Casamassima;O3;85
Casamassima - LaPenna;24/02/2024;Bari;Casamassima;O3;80
Casamassima - LaPenna;25/02/2024;Bari;Casamassima;O3;69
Casamassima - LaPenna;26/02/2024;Bari;Casamassima;O3;83
Casamassima - LaPenna;27/02/2024;Bari;Casamassima;O3;92
Casamassima - LaPenna;28/02/2024;Bari;Casamassima;O3;92
Casamassima - LaPenna;29/02/2024;Bari;Casamassima;O3;86
Casamassima - LaPenna;01/03/2024;Bari;Casamassima;O3;84
Casamassima - LaPenna;02/03/2024;Bari;Casamassima;O3;85
Casamassima - LaPenna;03/03/2024;Bari;Casamassima;O3;86
Casamassima - LaPenna;04/03/2024;Bari;Casamassima;O3;91
Casamassima - LaPenna;05/03/2024;Bari;Casamassima;O3;80
Casamassima - LaPenna;06/03/2024;Bari;Casamassima;O3;82
Casamassima - LaPenna;07/03/2024;Bari;Casamassima;O3;80
Casamassima - LaPenna;08/03/2024;Bari;Casamassima;O3;87
Casamassima - LaPenna;09/03/2024;Bari;Casamassima;O3;82
Casamassima - LaPenna;10/03/2024;Bari;Casamassima;O3;96
Casamassima - LaPenna;11/03/2024;Bari;Casamassima;O3;94
Casamassima - LaPenna;12/03/2024;Bari;Casamassima;O3;81
Casamassima - LaPenna;13/03/2024;Bari;Casamassima;O3;87
Casamassima - LaPenna;14/03/2024;Bari;Casamassima;O3;89
Modugno - EN02;01/01/2023;Bari;Modugno;O3;64
Modugno - EN02;02/01/2023;Bari;Modugno;O3;61
Modugno - EN02;03/01/2023;Bari;Modugno;O3;58
Modugno - EN02;04/01/2023;Bari;Modugno;O3;63
Modugno - EN02;05/01/2023;Bari;Modugno;O3;60
Modugno - EN02;06/01/2023;Bari;Modugno;O3;66
Modugno - EN02;07/01/2023;Bari;Modugno;O3;71
