NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore ;Superamenti PM10* 
Modugno - EN02;13/12/2023;Bari;Modugno;PM10;14;13
Modugno - EN02;14/12/2023;Bari;Modugno;PM10;16;13
Modugno - EN02;15/12/2023;Bari;Modugno;PM10;13;13
Modugno - EN02;16/12/2023;Bari;Modugno;PM10;16;13
Modugno - EN02;17/12/2023;Bari;Modugno;PM10;19;13
Modugno - EN02;18/12/2023;Bari;Modugno;PM10;25;13
Modugno - EN02;19/12/2023;Bari;Modugno;PM10;35;13
Modugno - EN02;20/12/2023;Bari;Modugno;PM10;28;13
Modugno - EN02;21/12/2023;Bari;Modugno;PM10;35;13
Modugno - EN02;22/12/2023;Bari;Modugno;PM10;24;13
Modugno - EN02;23/12/2023;Bari;Modugno;PM10;17;13
Modugno - EN02;24/12/2023;Bari;Modugno;PM10;22;13
Modugno - EN02;25/12/2023;Bari;Modugno;PM10;18;13
Modugno - EN02;26/12/2023;Bari;Modugno;PM10;20;13
Modugno - EN02;27/12/2023;Bari;Modugno;PM10;30;13
Modugno - EN02;28/12/2023;Bari;Modugno;PM10;36;13
Modugno - EN02;29/12/2023;Bari;Modugno;PM10;36;13
Modugno - EN02;30/12/2023;Bari;Modugno;PM10;41;13
Modugno - EN02;31/12/2023;Bari;Modugno;PM10;29;13
Modugno - EN02;01/01/2024;Bari;Modugno;PM10;13;13
Modugno - EN02;02/01/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;03/01/2024;Bari;Modugno;PM10;22;13
Modugno - EN02;04/01/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;05/01/2024;Bari;Modugno;PM10;25;13
Modugno - EN02;06/01/2024;Bari;Modugno;PM10;18;13
Modugno - EN02;07/01/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;08/01/2024;Bari;Modugno;PM10;22;13
Modugno - EN02;09/01/2024;Bari;Modugno;PM10;13;13
Modugno - EN02;10/01/2024;Bari;Modugno;PM10;19;13
Modugno - EN02;11/01/2024;Bari;Modugno;PM10;23;13
Modugno - EN02;12/01/2024;Bari;Modugno;PM10;13;13
Modugno - EN02;13/01/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;14/01/2024;Bari;Modugno;PM10;32;13
Modugno - EN02;15/01/2024;Bari;Modugno;PM10;11;13
Modugno - EN02;16/01/2024;Bari;Modugno;PM10;21;13
Modugno - EN02;17/01/2024;Bari;Modugno;PM10;15;13
Modugno - EN02;18/01/2024;Bari;Modugno;PM10;20;13
Modugno - EN02;19/01/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;20/01/2024;Bari;Modugno;PM10;9;13
Modugno - EN02;21/01/2024;Bari;Modugno;PM10;10;13
Modugno - EN02;22/01/2024;Bari;Modugno;PM10;25;13
Modugno - EN02;23/01/2024;Bari;Modugno;PM10;19;13
Modugno - EN02;24/01/2024;Bari;Modugno;PM10;23;13
Modugno - EN02;25/01/2024;Bari;Modugno;PM10;30;13
Modugno - EN02;26/01/2024;Bari;Modugno;PM10;39;13
Modugno - EN02;27/01/2024;Bari;Modugno;PM10;44;13
Modugno - EN02;28/01/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;29/01/2024;Bari;Modugno;PM10;17;13
Modugno - EN02;30/01/2024;Bari;Modugno;PM10;35;13
Modugno - EN02;31/01/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;01/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;02/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;03/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;04/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;05/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;06/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;07/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;08/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;09/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;10/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;11/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;12/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;13/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;14/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;15/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;16/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;17/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;18/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;19/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;20/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;21/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;22/02/2024;Bari;Modugno;PM10;0;13
Modugno - EN02;23/02/2024;Bari;Modugno;PM10;22;13
Modugno - EN02;24/02/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;25/02/2024;Bari;Modugno;PM10;17;13
Modugno - EN02;26/02/2024;Bari;Modugno;PM10;17;13
Modugno - EN02;27/02/2024;Bari;Modugno;PM10;25;13
Modugno - EN02;28/02/2024;Bari;Modugno;PM10;19;13
Modugno - EN02;29/02/2024;Bari;Modugno;PM10;23;13
Modugno - EN02;01/03/2024;Bari;Modugno;PM10;24;13
Modugno - EN02;02/03/2024;Bari;Modugno;PM10;33;13
Modugno - EN02;03/03/2024;Bari;Modugno;PM10;11;13
Modugno - EN02;04/03/2024;Bari;Modugno;PM10;21;13
Modugno - EN02;05/03/2024;Bari;Modugno;PM10;20;13
Modugno - EN02;06/03/2024;Bari;Modugno;PM10;24;13
Modugno - EN02;07/03/2024;Bari;Modugno;PM10;13;13
Modugno - EN02;08/03/2024;Bari;Modugno;PM10;13;13
Modugno - EN02;09/03/2024;Bari;Modugno;PM10;16;13
Modugno - EN02;10/03/2024;Bari;Modugno;PM10;19;13
Modugno - EN02;11/03/2024;Bari;Modugno;PM10;15;13
Modugno - EN02;12/03/2024;Bari;Modugno;PM10;10;13
Modugno - EN02;13/03/2024;Bari;Modugno;PM10;14;13
Modugno - EN02;14/03/2024;Bari;Modugno;PM10;19;13
Modugno - EN03;01/01/2023;Bari;Modugno;PM10;51;8
Modugno - EN03;02/01/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;03/01/2023;Bari;Modugno;PM10;31;8
Modugno - EN03;04/01/2023;Bari;Modugno;PM10;23;8
Modugno - EN03;05/01/2023;Bari;Modugno;PM10;32;8
Modugno - EN03;06/01/2023;Bari;Modugno;PM10;28;8
Modugno - EN03;07/01/2023;Bari;Modugno;PM10;32;8
Modugno - EN03;08/01/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;09/01/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;10/01/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;11/01/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;12/01/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;13/01/2023;Bari;Modugno;PM10;43;8
Modugno - EN03;14/01/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;15/01/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;16/01/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;17/01/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;18/01/2023;Bari;Modugno;PM10;6;8
Modugno - EN03;19/01/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;20/01/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;21/01/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;22/01/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;23/01/2023;Bari;Modugno;PM10;28;8
Modugno - EN03;24/01/2023;Bari;Modugno;PM10;45;8
Modugno - EN03;25/01/2023;Bari;Modugno;PM10;23;8
Modugno - EN03;26/01/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;27/01/2023;Bari;Modugno;PM10;1;8
Modugno - EN03;28/01/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;29/01/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;30/01/2023;Bari;Modugno;PM10;31;8
Modugno - EN03;31/01/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;01/02/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;02/02/2023;Bari;Modugno;PM10;30;8
Modugno - EN03;03/02/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;04/02/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;05/02/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;06/02/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;07/02/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;08/02/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;09/02/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;10/02/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;11/02/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;12/02/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;13/02/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;14/02/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;15/02/2023;Bari;Modugno;PM10;39;8
Modugno - EN03;16/02/2023;Bari;Modugno;PM10;33;8
Modugno - EN03;17/02/2023;Bari;Modugno;PM10;40;8
Modugno - EN03;18/02/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;19/02/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;20/02/2023;Bari;Modugno;PM10;28;8
Modugno - EN03;21/02/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;22/02/2023;Bari;Modugno;PM10;33;8
Modugno - EN03;23/02/2023;Bari;Modugno;PM10;42;8
Modugno - EN03;24/02/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;25/02/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;26/02/2023;Bari;Modugno;PM10;41;8
Modugno - EN03;27/02/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;28/02/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;01/03/2023;Bari;Modugno;PM10;44;8
Modugno - EN03;02/03/2023;Bari;Modugno;PM10;34;8
Modugno - EN03;03/03/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;04/03/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;05/03/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;06/03/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;07/03/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;08/03/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;09/03/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;10/03/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;11/03/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;12/03/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;13/03/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;14/03/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;15/03/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;16/03/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;17/03/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;18/03/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;19/03/2023;Bari;Modugno;PM10;34;8
Modugno - EN03;20/03/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;21/03/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;22/03/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;23/03/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;24/03/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;25/03/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;26/03/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;27/03/2023;Bari;Modugno;PM10;9;8
Modugno - EN03;28/03/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;29/03/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;30/03/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;31/03/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;01/04/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;02/04/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;03/04/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;04/04/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;05/04/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;06/04/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;07/04/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;08/04/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;09/04/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;10/04/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;11/04/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;12/04/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;13/04/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;14/04/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;15/04/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;16/04/2023;Bari;Modugno;PM10;6;8
Modugno - EN03;17/04/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;18/04/2023;Bari;Modugno;PM10;4;8
Modugno - EN03;19/04/2023;Bari;Modugno;PM10;5;8
Modugno - EN03;20/04/2023;Bari;Modugno;PM10;4;8
Modugno - EN03;21/04/2023;Bari;Modugno;PM10;4;8
Modugno - EN03;22/04/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;23/04/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;24/04/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;25/04/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;26/04/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;27/04/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;28/04/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;29/04/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;30/04/2023;Bari;Modugno;PM10;6;8
Modugno - EN03;01/05/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;02/05/2023;Bari;Modugno;PM10;5;8
Modugno - EN03;03/05/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;04/05/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;05/05/2023;Bari;Modugno;PM10;35;8
Modugno - EN03;06/05/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;07/05/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;08/05/2023;Bari;Modugno;PM10;32;8
Modugno - EN03;09/05/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;10/05/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;11/05/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;12/05/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;13/05/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;14/05/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;15/05/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;16/05/2023;Bari;Modugno;PM10;9;8
Modugno - EN03;17/05/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;18/05/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;19/05/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;20/05/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;21/05/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;22/05/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;23/05/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;24/05/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;25/05/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;26/05/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;27/05/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;28/05/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;29/05/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;30/05/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;31/05/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;01/06/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;02/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;03/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;04/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;05/06/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;06/06/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;07/06/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;08/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;09/06/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;10/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;11/06/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;12/06/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;13/06/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;14/06/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;15/06/2023;Bari;Modugno;PM10;6;8
Modugno - EN03;16/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;17/06/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;18/06/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;19/06/2023;Bari;Modugno;PM10;23;8
Modugno - EN03;20/06/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;21/06/2023;Bari;Modugno;PM10;31;8
Modugno - EN03;22/06/2023;Bari;Modugno;PM10;28;8
Modugno - EN03;23/06/2023;Bari;Modugno;PM10;61;8
Modugno - EN03;24/06/2023;Bari;Modugno;PM10;27;8
Modugno - EN03;25/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;26/06/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;27/06/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;28/06/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;29/06/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;30/06/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;01/07/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;02/07/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;03/07/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;04/07/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;05/07/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;06/07/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;07/07/2023;Bari;Modugno;PM10;27;8
Modugno - EN03;08/07/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;09/07/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;10/07/2023;Bari;Modugno;PM10;32;8
Modugno - EN03;11/07/2023;Bari;Modugno;PM10;27;8
Modugno - EN03;12/07/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;13/07/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;14/07/2023;Bari;Modugno;PM10;42;8
Modugno - EN03;15/07/2023;Bari;Modugno;PM10;50;8
Modugno - EN03;16/07/2023;Bari;Modugno;PM10;34;8
Modugno - EN03;17/07/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;18/07/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;19/07/2023;Bari;Modugno;PM10;38;8
Modugno - EN03;20/07/2023;Bari;Modugno;PM10;44;8
Modugno - EN03;21/07/2023;Bari;Modugno;PM10;60;8
Modugno - EN03;22/07/2023;Bari;Modugno;PM10;59;8
Modugno - EN03;23/07/2023;Bari;Modugno;PM10;39;8
Modugno - EN03;24/07/2023;Bari;Modugno;PM10;40;8
Modugno - EN03;25/07/2023;Bari;Modugno;PM10;57;8
Modugno - EN03;26/07/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;27/07/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;28/07/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;29/07/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;30/07/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;31/07/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;01/08/2023;Bari;Modugno;PM10;6;8
Modugno - EN03;02/08/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;03/08/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;04/08/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;05/08/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;06/08/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;07/08/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;08/08/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;09/08/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;10/08/2023;Bari;Modugno;PM10;19;8
Modugno - EN03;11/08/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;12/08/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;13/08/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;14/08/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;15/08/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;16/08/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;17/08/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;18/08/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;19/08/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;20/08/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;21/08/2023;Bari;Modugno;PM10;27;8
Modugno - EN03;22/08/2023;Bari;Modugno;PM10;29;8
Modugno - EN03;23/08/2023;Bari;Modugno;PM10;27;8
Modugno - EN03;24/08/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;25/08/2023;Bari;Modugno;PM10;31;8
Modugno - EN03;26/08/2023;Bari;Modugno;PM10;33;8
Modugno - EN03;27/08/2023;Bari;Modugno;PM10;23;8
Modugno - EN03;28/08/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;29/08/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;30/08/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;31/08/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;01/09/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;02/09/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;03/09/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;04/09/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;05/09/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;06/09/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;07/09/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;08/09/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;09/09/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;10/09/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;11/09/2023;Bari;Modugno;PM10;27;8
Modugno - EN03;12/09/2023;Bari;Modugno;PM10;29;8
Modugno - EN03;13/09/2023;Bari;Modugno;PM10;32;8
Modugno - EN03;14/09/2023;Bari;Modugno;PM10;29;8
Modugno - EN03;15/09/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;16/09/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;17/09/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;18/09/2023;Bari;Modugno;PM10;28;8
Modugno - EN03;19/09/2023;Bari;Modugno;PM10;46;8
Modugno - EN03;20/09/2023;Bari;Modugno;PM10;41;8
Modugno - EN03;21/09/2023;Bari;Modugno;PM10;29;8
Modugno - EN03;22/09/2023;Bari;Modugno;PM10;53;8
Modugno - EN03;23/09/2023;Bari;Modugno;PM10;33;8
Modugno - EN03;24/09/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;25/09/2023;Bari;Modugno;PM10;12;8
Modugno - EN03;26/09/2023;Bari;Modugno;PM10;25;8
Modugno - EN03;27/09/2023;Bari;Modugno;PM10;29;8
Modugno - EN03;28/09/2023;Bari;Modugno;PM10;31;8
Modugno - EN03;29/09/2023;Bari;Modugno;PM10;30;8
Modugno - EN03;30/09/2023;Bari;Modugno;PM10;29;8
Modugno - EN03;01/10/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;02/10/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;03/10/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;04/10/2023;Bari;Modugno;PM10;30;8
Modugno - EN03;05/10/2023;Bari;Modugno;PM10;26;8
Modugno - EN03;06/10/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;07/10/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;08/10/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;09/10/2023;Bari;Modugno;PM10;31;8
Modugno - EN03;10/10/2023;Bari;Modugno;PM10;44;8
Modugno - EN03;11/10/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;12/10/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;13/10/2023;Bari;Modugno;PM10;36;8
Modugno - EN03;14/10/2023;Bari;Modugno;PM10;30;8
Modugno - EN03;15/10/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;16/10/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;17/10/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;18/10/2023;Bari;Modugno;PM10;4;8
Modugno - EN03;19/10/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;20/10/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;21/10/2023;Bari;Modugno;PM10;41;8
Modugno - EN03;22/10/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;23/10/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;24/10/2023;Bari;Modugno;PM10;39;8
Modugno - EN03;25/10/2023;Bari;Modugno;PM10;49;8
Modugno - EN03;26/10/2023;Bari;Modugno;PM10;4;8
Modugno - EN03;27/10/2023;Bari;Modugno;PM10;5;8
Modugno - EN03;28/10/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;29/10/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;30/10/2023;Bari;Modugno;PM10;13;8
Modugno - EN03;31/10/2023;Bari;Modugno;PM10;22;8
Modugno - EN03;01/11/2023;Bari;Modugno;PM10;8;8
Modugno - EN03;02/11/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;03/11/2023;Bari;Modugno;PM10;11;8
Modugno - EN03;04/11/2023;Bari;Modugno;PM10;2;8
Modugno - EN03;05/11/2023;Bari;Modugno;PM10;18;8
Modugno - EN03;06/11/2023;Bari;Modugno;PM10;33;8
Modugno - EN03;07/11/2023;Bari;Modugno;PM10;30;8
Modugno - EN03;08/11/2023;Bari;Modugno;PM10;24;8
Modugno - EN03;09/11/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;10/11/2023;Bari;Modugno;PM10;0;8
Modugno - EN03;11/11/2023;Bari;Modugno;PM10;9;8
Modugno - EN03;12/11/2023;Bari;Modugno;PM10;7;8
Modugno - EN03;13/11/2023;Bari;Modugno;PM10;16;8
Modugno - EN03;14/11/2023;Bari;Modugno;PM10;30;8
Modugno - EN03;15/11/2023;Bari;Modugno;PM10;20;8
Modugno - EN03;16/11/2023;Bari;Modugno;PM10;14;8
Modugno - EN03;17/11/2023;Bari;Modugno;PM10;10;8
Modugno - EN03;18/11/2023;Bari;Modugno;PM10;21;8
Modugno - EN03;19/11/2023;Bari;Modugno;PM10;15;8
Modugno - EN03;20/11/2023;Bari;Modugno;PM10;17;8
Modugno - EN03;21/11/2023;Bari;Modugno;PM10;2;8
Modugno - EN03;22/11/2023;Bari;Modugno;PM10;5;8
Modugno - EN03;23/11/2023;Bari;Modugno;PM10;9;8
Modugno - EN03;24/11/2023;Bari;Modugno;PM10;9;8
Modugno - EN03;25/11/2023;Bari;Modugno;PM10;12;8
